Project ID,ARB ID,Cooperative/ Aggregate ID,Project Developer,Project Owner,Project Name,Offset Project Operator,Authorized Project Designee,Verification Body,Project Type,Status,ARB Project Status,CORSIA Eligible,Project Site Location,Project Site State,Project Site Country,Additional Certification(s),SDG Impact,Project Notes,Total Number of Offset Credits Registered ,Project Listed Date,Project Registered Date,Documents,Data,Project Website
CAR1746,NA,CARC1741,CANOPIA CARBON S.A.P.I. DE C.V.,Ejido San Felipe III,Restauración Forestal San Felipe III,,,"TUV SUD America, Inc.",Forestry - MX,Listed,Not ARB Eligible,No,"Localidad San Felipe III, Jose Maria Morelos",QUINTANA ROO,MX,,,,,04/27/2023,,View,View,
CAR1832,NA,,CANOPIA CARBON S.A.P.I. DE C.V.,Ejido San Gaspar,Restauración Forestal San Gaspar,,,,Forestry - MX,Listed,Not ARB Eligible,No,"Localidad San Gaspar, Tekax",YUCATÁN,MX,,,,,04/11/2024,,View,View,
CAR1922,NA,CARC1920,CANOPIA CARBON S.A.P.I. DE C.V.,Comunidad San Miguel Achiutla,Restauración Forestal San Miguel Achiutla,,,GREEN CERTIFICACIONES E INSPECCIONES S.C.,Forestry - MX,Listed,Not ARB Eligible,No,"San Miguel Achiutla, Tlaxiaco, Oaxaca",OAXACA,MX,,,,,07/11/2024,,View,View,
CAR1921,NA,CARC1920,CANOPIA CARBON S.A.P.I. DE C.V.,Comunidad San Miguel Cuevas,Restauración Forestal San Miguel Cuevas,,,GREEN CERTIFICACIONES E INSPECCIONES S.C.,Forestry - MX,Listed,Not ARB Eligible,No,"Santiago Juxtlahuaca, Oaxaca, México",OAXACA,MX,,,,,07/11/2024,,View,View,
CAR1830,NA,CARC1821,CANOPIA CARBON S.A.P.I. DE C.V.,Ejido San Silverio,Restauración Forestal San Silverio,,,"TUV SUD America, Inc.",Forestry - MX,Listed,Not ARB Eligible,No,"Localidad de San Silverio, Solidaridad, Quintana Roo",QUINTANA ROO,MX,,,,,04/05/2024,,View,View,
CAR1820,NA,,CANOPIA CARBON S.A.P.I. DE C.V.,Ejido Santa Elena,Restauración Forestal Santa Elena,,,,Forestry - MX,Registered,Not ARB Eligible,No,Santa Elena; Yucatán,YUCATÁN,MX,,,,119346,08/11/2023,08/29/2024,View,View,
CAR1926,NA,CARC1920,CANOPIA CARBON S.A.P.I. DE C.V.,Comunidad Santa Maria del Rosario,Restauración Forestal Santa Maria del Rosario,,,GREEN CERTIFICACIONES E INSPECCIONES S.C.,Forestry - MX,Listed,Not ARB Eligible,No,"Santa Maria del Rosario, Tlaxiaco, Oaxaca",OAXACA,MX,,,,,07/11/2024,,View,View,
CAR1927,NA,CARC1920,CANOPIA CARBON S.A.P.I. DE C.V.,Ejido Santiago Nacaltepec,Restauración Forestal Santiago Nacaltepec,,,GREEN CERTIFICACIONES E INSPECCIONES S.C.,Forestry - MX,Listed,Not ARB Eligible,No,"Santiago Nacaltepec, Cuicatlán, Oaxaca",OAXACA,MX,,,,,07/11/2024,,View,View,
CAR1739,NA,,CANOPIA CARBON S.A.P.I. DE C.V.,Ejido X-pichil,Restauración Forestal X-pichil,,,"TUV SUD America, Inc.",Forestry - MX,Registered,Not ARB Eligible,No,Felipe Carrillo Puerto,QUINTANA ROO,MX,,,,166453,04/14/2023,04/29/2024,View,View,www.canopiacarbon.com
CAR1831,NA,CARC1821,CANOPIA CARBON S.A.P.I. DE C.V.,Ejido Yalchen,Restauración Forestal Yalchen,,,"TUV SUD America, Inc.",Forestry - MX,Listed,Not ARB Eligible,No,"Localidad Yalchen, Solidaridad",QUINTANA ROO,MX,,,,,04/05/2024,,View,View,
CAR1897,NA,CARC1821,CANOPIA CARBON S.A.P.I. DE C.V.,Ejido Zamora antes Emiliano Zapata,Restauración Forestal Zamora,,,"TUV SUD America, Inc.",Forestry - MX,Listed,Not ARB Eligible,No,"Bacalar, Quintana Roo",QUINTANA ROO,MX,,,,,04/11/2024,,View,View,
CAR855,NA,,Environmental Credit Corp.,Environmental Credit Corp.,Ridgecrest Dairy,Environmental Credit Corp.,N/A,"First Environment, Inc.",Livestock Gas Capture/Combustion,Completed,Not ARB Eligible,No,Cayuga County,NEW YORK,US,,,,1177,09/26/2011,09/21/2012,View,View,
CAR512,NA,,"Republic Services Alliance Group II, Inc.","Republic Services Alliance Group II, Inc.",Rio Grande Valley Landfill,,,,Landfill Gas Capture/Combustion,Registered,Not ARB Eligible,No,Donna,TEXAS,US,,,,755120,11/10/2009,04/21/2011,View,View,
CAR1015,NA,,"Rips Redwoods, LLC","Rips Redwoods, LLC",Rips Redwoods,Rips Redwoods LLC,"David Katz, 2152 Orchard St., Santa Rosa, CA 95404  tel: 707 484 6283",,Improved Forest Management,Registered,Not ARB Eligible,No,"Sonoma County, on Skaggs Springs Road 2.5 miles east of Stewarts Point (CA Highway 1).",CALIFORNIA,US,,,,173401,10/31/2013,10/28/2014,View,View,www.forestdata.com
CAR449,NA,,"Camco International Group, Inc.","Camco International Group, Inc.",Riverview Farm Anaerobic Digester Project,"Camco International Group, Inc.",N/A,,Livestock Gas Capture/Combustion,Completed,Not ARB Eligible,No,Morris,MINNESOTA,US,,,,158730,05/15/2009,04/29/2010,View,View,NA
CAR1125,CALS5125,,"Camco Offsets I, LLC","Camco Offsets I, LLC",Riverview Farm Anaerobic Digester Project,"Riverview, LLP","Camco Offsets I, LLC",,Livestock - ARB Compliance,Completed,Terminated,No,Morris,MINNESOTA,US,,,,63513,02/04/2015,03/17/2016,View,View,
CAR1343,NA,,Resource Management Service LLC,Resource Management Service LLC,RMS Coastal Headwaters Longleaf Restoration Avoided Conversion,"Resource Management Service, LLC",None,,Avoided Conversion,Completed,Not ARB Eligible,No,Santa Rosa County; near Pace,FLORIDA,US,,,,,06/04/2019,,View,View,www.resourcemgt.com
CAR1849,NA,,GreenGasUSA LLC,GreenGasUSA LLC,RNG from Organic Wastewater Anaerobic Digestion,,,,Organic Waste Digestion,Completed,Not ARB Eligible,No,Lewiston-Woodville,NORTH CAROLINA,US,,,,,09/27/2023,,View,View,www.greengasusa.com
CAR892,NA,,"Smith Gardner, Inc.","Smith Gardner, Inc.",Roanoke Valley Resource Authority - Smith Gap Regional Landfill,,,,Landfill Gas Capture/Combustion,Completed,Not ARB Eligible,No,"Salem, Roanoke Co.",VIRGINIA,US,,,,323771,09/15/2011,06/25/2014,View,View,
CAR426,NA,,"3Degrees Group, Inc","3Degrees Group, Inc",Robeson County Landfill,,,,Landfill Gas Capture/Combustion,Registered,Not ARB Eligible,No,St. Pauls,NORTH CAROLINA,US,,,,72045,02/12/2009,08/04/2009,View,View,
CAR1372,NA,,"Anew Environmental, LLC","Anew Environmental, LLC",Rochelle Municipal Landfill,,,,Landfill Gas Capture/Combustion,Registered,Not ARB Eligible,No,Rochelle,ILLINOIS,US,,,,457737,07/29/2019,02/25/2020,View,View,
CAR920,NA,,Rockingham County,Rockingham County,Rockingham County NC Landfill Gas Project,,,,Landfill Gas Capture/Combustion,Completed,Not ARB Eligible,No,"Rockingham County, NC",NORTH CAROLINA,US,,,,31543,12/21/2011,05/05/2014,View,View,www.co.rockingham.nc.us
CAR1650,NA,CARC1397,The Climate Trust,Roen Ranch,Roen Ranch,,,"TUV SUD America, Inc.",Avoided Grassland Conversion,Listed,Not ARB Eligible,No,Musselshell County,MONTANA,US,,,,,11/04/2022,,View,View,
CAR1085,CALS5083,,"Roeslein Alternative Energy of Missouri, LLC","Roeslein Alternative Energy of Missouri, LLC","Roeslein Alternative Energy of Missouri, LLC - Ruckman","Roeslein Alternative Energy of Missouri, LLC",None,"TUV SUD America, Inc.",Livestock - ARB Compliance,Completed,Terminated,No,"Gentry County, MO, near Albany, MO",MISSOURI,US,,,,3968,07/24/2014,04/10/2015,View,View,www.roesleinae.com
CAR1083,CALS5081,,"Roeslein Alternative Energy of Missouri, LLC","Roeslein Alternative Energy of Missouri, LLC","Roeslein Alternative Energy of Missouri, LLC - South Meadow","Roeslein Alternative Energy of Missouri, LLC",None,,Livestock - ARB Compliance,Completed,Terminated,No,"Sullivan County, MO",MISSOURI,US,,,Missed OPDR deadline,99299,07/24/2014,08/05/2016,View,View,www.roesleinae.com
CAR1081,CALS5184,,"Roeslein Alternative Energy of Missouri, LLC","Roeslein Alternative Energy of Missouri, LLC","Roeslein Alternative Energy of Missouri, LLC - Valley View","Roeslein Alternative Energy of Missouri, LLC",None,,Livestock - ARB Compliance,Completed,Terminated,No,"Sullivan County, MO",MISSOURI,US,,,,32105,09/26/2014,11/19/2019,View,View,www.roesleinae.com
CAR886,NA,,"Roseburg LFG Energy, LLC","Roseburg LFG Energy, LLC",Roseburg LFG Energy,,,SCS Global Services,Landfill Gas Capture/Combustion,Registered,Not ARB Eligible,No,"Roseburg, OR",OREGON,US,,,,140772,09/08/2011,11/28/2012,View,View,
CAR1488,NA,,"DTE Biomass Energy, Inc.","DTE Biomass Energy, Inc.",Rosendale Anaerobic Digester,"Rosendale Renewable Energy, LLC",None,,Livestock - ARB Compliance,Listed,Proposed Project,No,Pickett WI,WISCONSIN,US,,,,,07/25/2022,,View,View,www.dteenergy.com
CAR430,NA,,RPH Comptche Properties LLC,RPH Comptche Properties LLC,RPH Ranch,,,,Conservation-Based Forest Management,Completed,Not ARB Eligible,No,"Comptche, Mendocino County",CALIFORNIA,US,,,,12117,01/27/2009,09/21/2012,View,View,craigblenco@gmail.com
CAR959,NA,,"RapRec Refrigerants, Inc.","RapRec Refrigerants, Inc.",RR 2012 1,Raprec Refrigerants Inc.,N/A,NSF Certification LLC,Ozone Depleting Substances - U.S.,Completed,Not ARB Eligible,No,Bowling Green,OHIO,US,,,,171993,05/11/2012,09/04/2012,View,View,
CAR1861,CALS6861,,"3Degrees Group, Inc","3Degrees Group, Inc",RuAnn Dairy Methane Reduction Project,"3Degrees Group, Inc.",None,,Livestock - ARB Compliance,Listed,Proposed Project,No,Fresno County,CALIFORNIA,US,,,,,10/30/2023,,View,View,
CAR1358,NA,CARC1519,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Ejido Sabanetas,Sabanetas - ASRTulancingo,,,"Asociacion de Normalizacion y Certificacion, S.A. de C.V.",Forestry - MX,Registered,Not ARB Eligible,No,Singuilucan; Sabanetas,HIDALGO,MX,,,,1499,06/24/2019,02/04/2021,View,View,
CAR1041,CAFR5038,,Sierra Pacific Industries,Sierra Pacific Industries,Sacramento Canyon ARB001,Sierra Pacific Industries,None,SCS Global Services,Improved Forest Management - ARB Compliance,Registered,Active ARB Project,No,Shasta County,CALIFORNIA,US,,,,819634,02/03/2014,02/16/2016,View,View,
CAR1388,NA,,Alberto Ramirez,Bienes Comunales San Gerónimo Zacapexco,San Jerónimo ZacapexCO2 - Bienes Comunales,,,,Forestry - MX,Registered,Not ARB Eligible,No,Villa del Carbón,STATE OF MÉXICO,MX,,,,46295,10/24/2019,09/01/2020,View,View,
CAR1387,NA,,Alberto Ramirez,Ejido San Jerónimo Zacapexco,San Jerónimo ZacapexCO2 - Ejido,,,,Forestry - MX,Registered,Not ARB Eligible,No,Villa del Carbón,STATE OF MÉXICO,MX,,,,36596,10/24/2019,09/01/2020,View,View,
CAR1357,NA,CARC1519,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Ejido San Lorenzo sayula,San Lorenzo Sayula - ASRTulancingo,,,"Asociacion de Normalizacion y Certificacion, S.A. de C.V.",Forestry - MX,Registered,Not ARB Eligible,No,Cuautepec; San Lorenzo Sayula,HIDALGO,MX,,,,3243,06/24/2019,02/04/2021,View,View,
CAR1362,NA,CARC1519,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Ejido San Pedro Huixotitla,San Pedro Huixotitla - ASRTulancingo,,,"Asociacion de Normalizacion y Certificacion, S.A. de C.V.",Forestry - MX,Registered,Not ARB Eligible,No,Mineral del Monte; Cienega Larga,HIDALGO,MX,,,,5297,06/24/2019,02/25/2021,View,View,
CAR1351,NA,CARC1519,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Propiedad Privada Rancho Sangre de Cristo,Sangre de Cristo - ASRTulancingo,,,"Asociacion de Normalizacion y Certificacion, S.A. de C.V.",Forestry - MX,Registered,Not ARB Eligible,No,Santiago Tulantepec de Lugo Guerrero; Sangre de Cristo,HIDALGO,MX,,,,1107,06/24/2019,02/25/2021,View,View,
CAR1313,CAFR6313,,Save the Redwoods League,Save the Redwoods League,Save the Redwoods League 2018,Save the Redwoods League,None,,Improved Forest Management - ARB Compliance,Completed,Terminated,No,Mendocino and Sonoma Counties,CALIFORNIA,US,,,See memo dated 5/21/2024 for termination info.,440956,07/30/2018,02/18/2020,View,View,www.savetheredwoods.org
CAR418,NA,,"3Degrees Group, Inc","3Degrees Group, Inc",Scenic View Dairy I,"TerraPass, Inc.",None,,Livestock Gas Capture/Combustion,Completed,Not ARB Eligible,No,Fennville,MICHIGAN,US,,,,90567,04/17/2009,11/16/2009,View,View,
CAR1035,CALS5040,,"3Degrees Group, Inc","3Degrees Group, Inc",Scenic View Dairy Methane Reduction Project,"Scenic View Dairy, LLC","3Degrees Group, Inc",,Livestock - ARB Compliance,Completed,,No,Fennville,MICHIGAN,US,,,Reported under CAR418 prior to transition to the ARB Compliance Offset Protocol,161083,01/15/2014,10/08/2015,View,View,
CAR1405,CAFR6405,,Sierra Pacific Industries,Sierra Pacific Industries,Schaads,Sierra Pacific Industries,None,,Improved Forest Management - ARB Compliance,Completed,Proposed Project,No,Calaveras County,CALIFORNIA,US,,,Combined into CAR1409 moving forward,,08/17/2020,,View,View,
CAR873,NA,,ClimeCo LLC,ClimeCo LLC,Sevier Solid Waste OWC Project,,,,Organic Waste Composting,Completed,Not ARB Eligible,No,Sevier County,TENNESSEE,US,,,,,08/11/2011,,View,View,
CAR1442,CAFR6442,,Shasta Cascade Timberlands LLC,Shasta Cascade Timberlands LLC,Shasta Cascade Timberlands Forest Carbon Project,Shasta Cascade Timberlands LLC,None,,Improved Forest Management - ARB Compliance,Registered,Active Registry Project,No,"Trinity, Shasta and Siskiyou Counties; Near Redding",CALIFORNIA,US,,,,263204,09/02/2020,07/31/2024,View,View,
CAR1162,CAFR5162,,Northeast Wilderness Trust,Northeast Wilderness Trust,SIG Carbon - Northeast Wilderness Trust - Alder Stream Preserve,Northeast Wilderness Trust,None,,Improved Forest Management - ARB Compliance,Registered,Active ARB Project,No,Piscataquis County,MAINE,US,,,Reported under CAR655 prior to transition to the ARB Compliance Offset Protocol,11029,02/26/2015,03/08/2019,View,View,www.sigcarbon.com
CAR1161,CAFR5161,,Northeast Wilderness Trust,Northeast Wilderness Trust,SIG Carbon– Northeast Wilderness Trust – Howland Research Forest,Northeast Wilderness Trust,None,,Improved Forest Management - ARB Compliance,Registered,Active ARB Project,No,Penobscot County,MAINE,US,,,,13925,02/26/2015,03/08/2019,View,View,www.sigcarbon.com
CAR462,NA,,"3Degrees Group, Inc","3Degrees Group, Inc",Sioux Falls Regional Sanitary Landfill,,,"Agri-Waste Technology, Inc.",Landfill Gas Capture/Combustion,Completed,Not ARB Eligible,No,Minnehaha County,SOUTH DAKOTA,US,,,,771672,06/12/2009,12/18/2009,View,View,www.terrapass.com
CAR1579,CAFR6579,,Sierra Pacific Industries,Sierra Pacific Industries,Sonora,Sierra Pacific Industries,None,,Improved Forest Management - ARB Compliance,Registered,Proposed Project,No,Tuolumne County and Calaveras County,CALIFORNIA,US,,,,301742,06/23/2022,05/22/2024,View,View,
CAR400,NA,,"Anew Environmental, LLC","Anew Environmental, LLC",South Jordan Landfill Gas Destruction Project,,,,Landfill Gas Capture/Combustion,Registered,Not ARB Eligible,No,South Jordan,UTAH,US,,,,2011192,06/25/2009,05/26/2010,View,View,
CAR443,NA,,"3Degrees Group, Inc","3Degrees Group, Inc",South Kent Landfill Gas to Energy Project,,,SCS Global Services,Landfill Gas Capture/Combustion,Registered,Not ARB Eligible,No,"Byron Center, Kent County, Mi",MICHIGAN,US,,,,1189571,05/01/2009,09/28/2011,View,View,
CAR1118,CAFR5118,,Sierra Pacific Industries,Sierra Pacific Industries,South Trinity Divide,Sierra Pacific Industries,None,SCS Global Services,Improved Forest Management - ARB Compliance,Completed,Inactive,No,In Trinity and Shasta Counties west of Redding,CALIFORNIA,US,,,,,01/21/2015,,View,View,
CAR806,NA,,"Solar & Renewables Management, LLC","Solar & Renewables Management, LLC",Southern Generation,,,,Livestock Gas Capture/Combustion,Completed,Not ARB Eligible,No,Maricopa County,ARIZONA,US,,,Transitioned to the ARB Compliance Offset Protocol as CAR1078,11606,02/10/2011,05/05/2012,View,View,n/a
CAR481,NA,,"East Texas Renewables, LLC","East Texas Renewables, LLC",Southtex Greenwood Farms,,,,Landfill Gas Capture/Combustion,Completed,Not ARB Eligible,No,"Tyler, TX; Smith County",TEXAS,US,,,,481296,09/08/2009,03/05/2010,View,View,
CAR1163,CAFR5163,,Sierra Pacific Industries,Sierra Pacific Industries,SPI Wildfire Reforestation Project #1,Sierra Pacific Industries,none,SCS Global Services,Reforestation - ARB Compliance,Completed,Inactive,No,"Lassen, Plumas and Shasta Counties",CALIFORNIA,US,,,,,03/02/2015,,View,View,
CAR1164,CAFR5164,,Sierra Pacific Industries,Sierra Pacific Industries,SPI Wildfire Reforestation Project #2,Sierra Pacific Industries,none,,Reforestation - ARB Compliance,Registered,Active Registry Project,No,"Butte, Calaveras, Lassen, Placer, Plumas, Shasta, Trinity and Toulumne Counties",CALIFORNIA,US,,,,,03/02/2015,04/01/2019,View,View,
CAR1040,NA,,Sierra Pacific Industries,Sierra Pacific Industries,SPI Wildfire Reforestation Project #2,Sierra Pacific Industries,,,Reforestation,Completed,Not ARB Eligible,No,"Butte, Calaveras, Lassen, Placer, Plumas, Shasta, Trinity and Toulumne Counties",CALIFORNIA,US,,,,,12/27/2013,03/27/2019,View,View,
CAR1042,NA,,Sierra Pacific Industries,Sierra Pacific Industries,SPI Wildfire Reforestation Project #3,Sierra Pacific Industries,,,Reforestation,Completed,Not ARB Eligible,No,"Calaveras, El Dorado, Lassen, Shasta, and Toulumne Counties",CALIFORNIA,US,,,,,12/27/2013,03/27/2019,View,View,
CAR1165,CAFR5165,,Sierra Pacific Industries,Sierra Pacific Industries,SPI Wildfire Reforestation Project #3,Sierra Pacific Industries,none,,Reforestation - ARB Compliance,Registered,Active Registry Project,No,"Claveras, El Dorado, Lassen, Shasta, and Toulumne Counties",CALIFORNIA,US,,,,,03/02/2015,03/27/2019,View,View,
CAR1166,CAFR5166,,Sierra Pacific Industries,Sierra Pacific Industries,SPI Wildfire Reforestation Project #4,Sierra Pacific Industries,none,SCS Global Services,Reforestation - ARB Compliance,Completed,Inactive,No,"Butte, Calaveras, and Shasta counties",CALIFORNIA,US,,,,,03/02/2015,,View,View,
CAR1167,CAFR5167,,Sierra Pacific Industries,Sierra Pacific Industries,SPI Wildfire Reforestation Project #5,Sierra Pacific Industries,none,,Reforestation - ARB Compliance,Registered,Active Registry Project,No,"Amador, Butte, El Dorado, and Tuolumne Counties",CALIFORNIA,US,,,,,03/02/2015,04/01/2019,View,View,
CAR1044,NA,,Sierra Pacific Industries,Sierra Pacific Industries,SPI Wildfire Reforestation Project #5,Sierra Pacific Industries,,,Reforestation,Completed,Not ARB Eligible,No,"Amador, Butte, El Dorado, and Tuolumne Counties",CALIFORNIA,US,,,,,12/27/2013,03/27/2019,View,View,
CAR1168,CAFR5168,,Sierra Pacific Industries,Sierra Pacific Industries,SPI Wildfire Reforestation Project #6,Sierra Pacific Indiustries,none,SCS Global Services,Reforestation - ARB Compliance,Completed,Inactive,No,Shasta County,CALIFORNIA,US,,,,,03/02/2015,,View,View,
CAR1184,CALS5284,,ClimeCo LLC,ClimeCo LLC,Spruce Haven Farm COP,ClimeCo Corporation,None,"Agri-Waste Technology, Inc.",Livestock - ARB Compliance,Registered,Active ARB Project,No,"Cayuga County, New York, USA",NEW YORK,US,,,,49414,11/20/2015,03/08/2017,View,View,
CAR432,NA,,Trinity Carbon Management LLC,Trinity Carbon Management LLC,St. Landry Parish Sanitary Landfill,,,,Landfill Gas Capture/Combustion,Completed,Not ARB Eligible,No,Washington,LOUISIANA,US,,,,214735,01/22/2009,12/30/2010,View,View,
CAR452,NA,,Steuben County,Steuben County,Steuben County Landfill Gas Flaring project,,,,Landfill Gas Capture/Combustion,Completed,Not ARB Eligible,No,Bath,NEW YORK,US,,,,407257,07/09/2009,02/25/2010,View,View,www.steubencony.org
CAR514,NA,,"Republic Services Alliance Group II, Inc.","Republic Services Alliance Group II, Inc.",Stillwater Sanitary Landfill,,,,Landfill Gas Capture/Combustion,Registered,Not ARB Eligible,No,Stillwater,OKLAHOMA,US,,,,204849,11/10/2009,09/30/2010,View,View,
CAR1734,NA,,Border Crossing Corp.,"Stonehorse Land Company, LLC.",Stonehorse One IFM Project,Border Crossing Corp.,None,,Improved Forest Management,Listed,Not ARB Eligible,No,"Burnsville, Braxton County",WEST VIRGINIA,US,,,,,03/13/2023,,View,View,www.bordercrossingcarbon.com
CAR588,NA,,Sustainable Energy Solutions LLC,Sustainable Energy Solutions LLC,Stones Throw Landfill,,,,Landfill Gas Capture/Combustion,Completed,Not ARB Eligible,No,Near Tallassee in Elmore County,ALABAMA,US,,,,514157,02/11/2010,03/09/2011,View,View,
CAR1014,NA,,"Camco International Group, Inc.","Camco International Group, Inc.","Storms Hog Power, LLC","Camco International Group, Inc.",,,Livestock Gas Capture/Combustion,Completed,Not ARB Eligible,No,Bladenboro,NORTH CAROLINA,US,,,,17339,10/15/2013,02/24/2015,View,View,
CAR1145,CALS5175,,"Camco Offsets I, LLC","Camco Offsets I, LLC","Storms Hog Power, LLC","Storms Hog Power Partners, LLC","Camco Offsets I, LLC",,Livestock - ARB Compliance,Registered,Active ARB Project,No,"580 Storms Farm Lane, Bladenboro, NC 28320",NORTH CAROLINA,US,,,,96185,02/27/2015,04/21/2016,View,View,
CAR1078,CALS5077,,"Solar & Renewables Management, LLC","Solar & Renewables Management, LLC",Stotz Southern Generation,"Solar & Renewables Management, LLC",None,,Livestock - ARB Compliance,Completed,,No,"Buckeye, Arizona",ARIZONA,US,,,Reported under CAR804 prior to transition to the ARB Compliance Offset Protocol,117648,07/14/2014,05/11/2015,View,View,
CAR844,NA,,City of Walla Walla,City of Walla Walla,Sudbury Road Landfill Gas Destruction Project,,,"TUV SUD America, Inc.",Landfill Gas Capture/Combustion,Registered,Not ARB Eligible,No,Walla Walla,WASHINGTON,US,,,,107957,07/25/2011,01/21/2014,View,View,
CAR843,NA,,"Sunny Farms Landfill, LLC","Sunny Farms Landfill, LLC","Sunny Farms Landfill, LLC",,,"TUV SUD America, Inc.",Landfill Gas Capture/Combustion,Completed,Not ARB Eligible,No,Seneca County; Fostoria; near Toledo,OHIO,US,,,,92249,08/04/2011,01/31/2014,View,View,
CAR490,NA,,"3Degrees Group, Inc","3Degrees Group, Inc",Sunny Knoll Farms,"TerraPass, Inc.",None,,Livestock Gas Capture/Combustion,Completed,Not ARB Eligible,No,Wyoming County,NEW YORK,US,,,,19402,09/03/2009,01/03/2013,View,View,www.rcminternationalllc.com
CAR1033,CALS5042,,"3Degrees Group, Inc","3Degrees Group, Inc",Sunny Knoll Farms Anaerobic Digester,Sunny Knoll Farms,"3Degrees Group, Inc",,Livestock - ARB Compliance,Completed,Completed,No,"Near Rochester, NY",NEW YORK,US,,,Reported under CAR490 prior to transition to the ARB Compliance Offset Protocol,31087,02/10/2014,07/31/2014,View,View,
